# {"t_start": 1589758025.447786, "env_id": "metak-v0"} 
r,l,t
-4924.208923,5001,116.909487
-4381.782889,5001,229.033066
-1961.038301,2935,300.693944
-5193.2409,5001,414.425677
-4105.59408,5001,536.606875
-4002.972374,5001,651.663605
-4047.23206,5001,774.594569
-4681.663281,5001,891.165792
-4072.664762,5001,1008.916814
-3835.078079,5001,1135.196232
-3827.916036,5001,1254.016702
-3443.180639,5001,1381.366834
-3407.610696,5001,1501.634486
-5165.599735,5001,1630.664944
-4087.510286,5001,1752.586062
-3255.774623,5001,1883.173213
-3416.026773,5001,2007.104914
-4374.045397,5001,2131.504711
-4257.378875,5001,2264.085306
-4796.125518,5001,2389.317949
-3545.960843,5001,2522.182462
-4370.642071,5001,2647.329423
-5716.942109,5001,2781.193757
-6538.519109,5001,2906.664283
-5860.870612,5001,3041.346966
-5415.081611,5001,3168.22583
-4116.259236,5001,3299.012005
-7347.303196,5001,3437.014465
-4918.342181,5001,3567.016474
-5409.034449,5001,3703.377645
-6820.925857,5001,3831.629063
